Time (ps),Quercetin-FN1,pQ3RU-FN1
52486,2.246667,2.062627
52488,2.250832,2.05855
52490,2.247427,2.048364
52492,2.243955,2.050939
52494,2.244025,2.049625
52496,2.2535,2.05774
52498,2.250698,2.064773
52500,2.256612,2.065835
52502,2.25174,2.067469
52504,2.261031,2.059275
52506,2.264526,2.066993
52508,2.249702,2.073907
52510,2.248116,2.067024
52512,2.26174,2.066246
52514,2.259944,2.069476
52516,2.26518,2.070538
52518,2.271682,2.063268
52520,2.268957,2.056587
52522,2.259726,2.065127
52524,2.258028,2.056255
52526,2.256408,2.050871
52528,2.260083,2.0589
52530,2.262625,2.060569
52532,2.259692,2.042025
52534,2.260373,2.053686
52536,2.257568,2.046614
52538,2.258012,2.053911
52540,2.264363,2.06211
52542,2.25552,2.06055
52544,2.266172,2.06009
52546,2.270151,2.065356
52548,2.268361,2.06372
52550,2.258983,2.063289
52552,2.272558,2.05012
52554,2.280092,2.055887
52556,2.274519,2.048888
52558,2.262362,2.045386
52560,2.269975,2.055447
52562,2.261418,2.054065
52564,2.257221,2.054611
52566,2.265359,2.046448
52568,2.253362,2.049348
52570,2.239321,2.045929
52572,2.242414,2.039582
52574,2.253404,2.046592
52576,2.251023,2.051014
52578,2.267173,2.052043
52580,2.257081,2.04946
52582,2.259927,2.053455
52584,2.258529,2.057106
52586,2.256719,2.069487
52588,2.247623,2.066392
52590,2.249665,2.064413
52592,2.250417,2.061869
52594,2.246011,2.062765
52596,2.255061,2.064106
52598,2.249664,2.06714
52600,2.247555,2.053329
52602,2.246136,2.056057
52604,2.241477,2.058793
52606,2.249885,2.056303
52608,2.248383,2.057063
52610,2.246718,2.06015
52612,2.250049,2.048231
52614,2.252023,2.042964
52616,2.248119,2.058824
52618,2.243253,2.055713
52620,2.253755,2.054681
52622,2.250176,2.048856
52624,2.265113,2.045054
52626,2.270614,2.055374
52628,2.272162,2.053645
52630,2.274617,2.055599
52632,2.274813,2.061267
52634,2.271762,2.052703
52636,2.25324,2.057266
52638,2.251284,2.052522
52640,2.26715,2.065933
52642,2.255077,2.059746
52644,2.256371,2.056962
52646,2.246533,2.055431
52648,2.253822,2.048815
52650,2.259642,2.053284
52652,2.254637,2.049896
52654,2.262946,2.048892
52656,2.25852,2.051278
52658,2.26765,2.05128
52660,2.264074,2.045164
52662,2.266824,2.052906
52664,2.285961,2.046982
52666,2.272975,2.056325
52668,2.271991,2.059963
52670,2.270629,2.061442
52672,2.279906,2.05985
52674,2.27505,2.060055
52676,2.267828,2.065808
52678,2.271411,2.066978
52680,2.27827,2.063902
52682,2.279852,2.060839
52684,2.275911,2.066586
52686,2.280152,2.066546
52688,2.284699,2.067186
52690,2.281274,2.076904
52692,2.274714,2.089749
52694,2.275224,2.083686
52696,2.275593,2.093579
52698,2.280807,2.095749
52700,2.288965,2.086392
52702,2.285544,2.095238
52704,2.2799,2.084003
52706,2.277266,2.078681
52708,2.274373,2.085476
52710,2.276724,2.087075
52712,2.269132,2.074214
52714,2.270167,2.083445
52716,2.268552,2.07669
52718,2.256463,2.055215
52720,2.251984,2.063766
52722,2.258654,2.063398
52724,2.256881,2.061274
52726,2.257693,2.074409
52728,2.251387,2.067947
52730,2.248405,2.056513
52732,2.24509,2.058882
52734,2.240784,2.056392
52736,2.240044,2.058139
52738,2.242623,2.068987
52740,2.248297,2.064914
52742,2.260804,2.058108
52744,2.255948,2.057616
52746,2.255204,2.059784
52748,2.253726,2.06861
52750,2.260845,2.065241
52752,2.256007,2.067812
52754,2.264383,2.066616
52756,2.262629,2.061347
52758,2.271215,2.063151
52760,2.26346,2.053634
52762,2.269835,2.056394
52764,2.26417,2.065572
52766,2.267363,2.055382
52768,2.270647,2.049824
52770,2.27194,2.054564
52772,2.269984,2.054391
52774,2.26886,2.065377
52776,2.281056,2.061453
52778,2.275248,2.05733
52780,2.274353,2.047562
52782,2.265993,2.04701
52784,2.258301,2.061674
52786,2.262837,2.051555
52788,2.26528,2.048494
52790,2.255395,2.049907
52792,2.254912,2.053316
52794,2.266977,2.064318
52796,2.263263,2.068026
52798,2.260352,2.067047
52800,2.264517,2.061726
52802,2.2757,2.057745
52804,2.258696,2.062637
52806,2.263978,2.063173
52808,2.268264,2.05876
52810,2.261869,2.06634
52812,2.280145,2.066751
52814,2.277968,2.062389
52816,2.280437,2.06477
52818,2.271988,2.061813
52820,2.27846,2.062637
52822,2.289465,2.055474
52824,2.294113,2.059954
52826,2.289083,2.061071
52828,2.285985,2.058902
52830,2.281881,2.068074
52832,2.276643,2.064407
52834,2.283853,2.078528
52836,2.28234,2.076692
52838,2.280625,2.06834
52840,2.275528,2.061729
52842,2.270983,2.051952
52844,2.273602,2.049845
52846,2.282739,2.060056
52848,2.280141,2.061935
52850,2.284292,2.062387
52852,2.285594,2.054692
52854,2.290343,2.062022
52856,2.285074,2.053125
52858,2.28036,2.057479
52860,2.283188,2.059109
52862,2.268032,2.052041
52864,2.263493,2.052942
52866,2.272377,2.045904
52868,2.287151,2.047886
52870,2.276574,2.056926
52872,2.281452,2.059385
52874,2.268144,2.054681
52876,2.274402,2.054081
52878,2.274122,2.052182
52880,2.263032,2.060799
52882,2.263624,2.068946
52884,2.265588,2.077472
52886,2.272297,2.079571
52888,2.268536,2.079337
52890,2.267673,2.065858
52892,2.271196,2.073126
52894,2.272172,2.061451
52896,2.269394,2.065136
52898,2.268914,2.052957
52900,2.270751,2.048082
52902,2.278417,2.049804
52904,2.28956,2.048949
52906,2.298171,2.04796
52908,2.288389,2.052485
52910,2.28069,2.058235
52912,2.284507,2.056305
52914,2.282673,2.047692
52916,2.285962,2.049636
52918,2.283457,2.054329
52920,2.288592,2.05632
52922,2.289272,2.044251
52924,2.296255,2.043985
52926,2.297366,2.051749
52928,2.292937,2.055506
52930,2.286357,2.054463
52932,2.28755,2.06151
52934,2.288156,2.063143
52936,2.291352,2.062169
52938,2.28992,2.062764
52940,2.290157,2.065026
52942,2.311443,2.065337
52944,2.305601,2.07083
52946,2.315215,2.065179
52948,2.315632,2.066122
52950,2.303402,2.066696
52952,2.306803,2.063767
52954,2.312607,2.074922
52956,2.309811,2.079614
52958,2.320605,2.074983
52960,2.324281,2.074225
52962,2.324259,2.089487
52964,2.316277,2.08791
52966,2.316085,2.080795
52968,2.304885,2.088146
52970,2.297596,2.087197
52972,2.300198,2.079522
52974,2.299939,2.070952
52976,2.287888,2.075918
52978,2.290462,2.085124
52980,2.28895,2.083958
52982,2.304892,2.079786
52984,2.291181,2.073496
52986,2.303071,2.069995
52988,2.290103,2.070554
52990,2.303614,2.07608
52992,2.303375,2.081547
52994,2.314508,2.08802
52996,2.315609,2.086138
52998,2.304566,2.087485
53000,2.304494,2.083273
53002,2.297377,2.085688
53004,2.304505,2.084286
53006,2.302108,2.082659
53008,2.294365,2.077594
53010,2.301083,2.086846
53012,2.299842,2.081959
53014,2.295938,2.091143
53016,2.303242,2.08312
53018,2.299509,2.09011
53020,2.302846,2.085118
53022,2.296757,2.077725
53024,2.305294,2.076698
53026,2.300259,2.079648
53028,2.296699,2.081223
53030,2.303563,2.07318
53032,2.2967,2.070932
53034,2.289979,2.0739
53036,2.291032,2.060359
53038,2.278314,2.063752
53040,2.27898,2.067286
53042,2.290984,2.064512
53044,2.28711,2.057351
53046,2.281186,2.066732
53048,2.291324,2.069014
53050,2.281708,2.067291
53052,2.280329,2.067183
53054,2.292357,2.067176
53056,2.296411,2.0733
53058,2.306708,2.077369
53060,2.300086,2.079679
53062,2.290374,2.084298
53064,2.282966,2.077821
53066,2.293326,2.081466
53068,2.282392,2.083591
53070,2.289208,2.077972
53072,2.298802,2.07706
53074,2.302467,2.092507
53076,2.30303,2.092735
53078,2.297541,2.091131
53080,2.295571,2.082943
53082,2.284762,2.087712
53084,2.293396,2.086648
53086,2.29157,2.077441
53088,2.301796,2.081241
53090,2.295317,2.073159
53092,2.296897,2.069512
53094,2.293813,2.075014
53096,2.303348,2.079434
53098,2.297045,2.079493
53100,2.290638,2.080391
53102,2.300753,2.087513
53104,2.309892,2.076712
53106,2.310116,2.083599
53108,2.306911,2.075026
53110,2.30528,2.068957
53112,2.311145,2.073003
53114,2.310812,2.062741
53116,2.300765,2.065168
53118,2.304383,2.0584
53120,2.295011,2.064967
53122,2.308726,2.057246
53124,2.303379,2.06037
53126,2.312503,2.048111
53128,2.304673,2.054827
53130,2.308297,2.045121
53132,2.306278,2.051666
53134,2.313532,2.056761
53136,2.31979,2.059297
53138,2.317182,2.051363
53140,2.31302,2.060507
53142,2.313849,2.059786
53144,2.30517,2.053341
53146,2.294104,2.055904
53148,2.306528,2.058727
53150,2.303737,2.048076
53152,2.303432,2.039584
53154,2.310016,2.048361
53156,2.30953,2.045772
53158,2.305882,2.03991
53160,2.301016,2.04318
53162,2.306808,2.04715
53164,2.305359,2.053284
53166,2.292633,2.046402
53168,2.29244,2.055244
53170,2.289659,2.038627
53172,2.291028,2.047774
53174,2.296603,2.049605
53176,2.290598,2.054314
53178,2.284137,2.058328
53180,2.286743,2.054642
53182,2.300811,2.057634
53184,2.290635,2.050017
53186,2.303449,2.043723
53188,2.292342,2.05146
53190,2.300098,2.056162
53192,2.308023,2.042175
53194,2.305913,2.041419
53196,2.313456,2.043936
53198,2.318655,2.052437
53200,2.311253,2.05387
53202,2.29677,2.055811
53204,2.301868,2.063213
53206,2.304001,2.053119
53208,2.303523,2.061865
53210,2.294231,2.056064
53212,2.294472,2.064584
53214,2.291801,2.06374
53216,2.293347,2.057551
53218,2.292177,2.045233
53220,2.284127,2.050372
53222,2.2774,2.049735
53224,2.278369,2.049573
53226,2.280931,2.04562
53228,2.279293,2.049786
53230,2.281003,2.055702
53232,2.290739,2.054665
53234,2.281918,2.051476
53236,2.286659,2.057693
53238,2.284405,2.057903
53240,2.281608,2.050968
53242,2.283054,2.059271
53244,2.282185,2.070538
53246,2.284959,2.058175
53248,2.296022,2.05737
53250,2.292508,2.057069
53252,2.294001,2.063597
53254,2.292262,2.064409
53256,2.298546,2.066263
53258,2.290888,2.059702
53260,2.290984,2.065354
53262,2.30096,2.070076
53264,2.286193,2.067836
53266,2.293786,2.06644
53268,2.305291,2.058423
53270,2.301437,2.061476
53272,2.305727,2.058825
53274,2.314701,2.06007
53276,2.303432,2.059535
53278,2.294648,2.066939
53280,2.294398,2.064213
53282,2.309441,2.07419
53284,2.297582,2.072484
53286,2.303503,2.059592
53288,2.301544,2.054504
53290,2.29113,2.062335
53292,2.306932,2.068694
53294,2.295615,2.06928
53296,2.300452,2.072556
53298,2.300917,2.070803
53300,2.299625,2.06452
53302,2.298185,2.064579
53304,2.298651,2.071228
53306,2.298635,2.06017
53308,2.300562,2.070143
53310,2.30323,2.072458
53312,2.304919,2.069378
53314,2.30648,2.073702
53316,2.30027,2.074252
53318,2.30259,2.074858
53320,2.293331,2.068204
53322,2.294119,2.075719
53324,2.292251,2.078026
53326,2.303239,2.069339
53328,2.316994,2.067233
53330,2.305567,2.069845
53332,2.307993,2.061629
53334,2.295505,2.054754
53336,2.304933,2.057294
53338,2.31079,2.059177
53340,2.309265,2.065288
53342,2.310479,2.058227
53344,2.296988,2.063669
53346,2.305054,2.065142
53348,2.311576,2.070379
53350,2.309266,2.07277
53352,2.309798,2.065915
53354,2.311767,2.068942
53356,2.30948,2.063193
53358,2.309575,2.061532
53360,2.307923,2.05851
53362,2.315971,2.061285
53364,2.311861,2.063645
53366,2.319034,2.0663
53368,2.306348,2.061993
53370,2.323905,2.061549
53372,2.323077,2.058481
53374,2.318437,2.054955
53376,2.320442,2.069988
53378,2.315052,2.069767
53380,2.314039,2.072976
53382,2.323179,2.070069
53384,2.312279,2.064924
53386,2.31985,2.073028
53388,2.316505,2.079819
53390,2.310865,2.071795
53392,2.311815,2.077102
53394,2.311078,2.074795
53396,2.308007,2.066659
53398,2.30174,2.057544
53400,2.313702,2.067897
53402,2.317534,2.069611
53404,2.307643,2.066563
53406,2.306734,2.068122
53408,2.314179,2.059896
53410,2.320614,2.055681
53412,2.309322,2.061045
53414,2.308795,2.066962
53416,2.308037,2.066582
53418,2.308684,2.067408
53420,2.310775,2.071085
53422,2.301277,2.062036
53424,2.298031,2.058814
53426,2.288905,2.065882
53428,2.277455,2.072269
53430,2.273825,2.060504
53432,2.271152,2.063394
53434,2.278341,2.048613
53436,2.28837,2.055971
53438,2.301156,2.060308
53440,2.29137,2.065091
53442,2.286703,2.066252
53444,2.284384,2.06247
53446,2.291692,2.066132
53448,2.290354,2.065666
53450,2.298354,2.065961
53452,2.288317,2.061528
53454,2.287913,2.063651
53456,2.290505,2.064855
53458,2.279337,2.071993
53460,2.291114,2.070955
53462,2.286724,2.074315
53464,2.280618,2.070227
53466,2.285167,2.059752
53468,2.272429,2.059281
53470,2.272693,2.065047
53472,2.273109,2.054344
53474,2.266415,2.046835
53476,2.271194,2.045739
53478,2.263566,2.05582
53480,2.260386,2.056711
53482,2.268109,2.053483
53484,2.273309,2.045588
53486,2.26686,2.043917
53488,2.280488,2.04855
53490,2.278067,2.049314
53492,2.26369,2.047799
53494,2.275654,2.056539
53496,2.275733,2.047421
53498,2.270893,2.062355
53500,2.274481,2.05105
53502,2.268966,2.067244
53504,2.26406,2.050772
53506,2.266205,2.058078
53508,2.265464,2.053092
53510,2.264904,2.050333
53512,2.257669,2.049108
53514,2.266074,2.045441
53516,2.267991,2.048828
53518,2.269844,2.040124
53520,2.272721,2.038257
53522,2.285142,2.040716
53524,2.284516,2.043684
53526,2.278058,2.040702
53528,2.278468,2.045961
53530,2.286286,2.047708
53532,2.291342,2.047952
53534,2.270839,2.044479
53536,2.285924,2.048011
53538,2.278098,2.059484
53540,2.276137,2.054684
53542,2.272412,2.049364
53544,2.28348,2.041805
53546,2.287053,2.037935
53548,2.278636,2.050867
53550,2.282291,2.04538
53552,2.280704,2.034657
53554,2.274491,2.035504
53556,2.273671,2.044635
53558,2.28145,2.053684
53560,2.279109,2.042713
53562,2.270217,2.044989
53564,2.278476,2.043198
53566,2.268876,2.050412
53568,2.276716,2.035321
53570,2.270823,2.037169
53572,2.258492,2.042093
53574,2.25624,2.038696
53576,2.256668,2.050004
53578,2.258477,2.05092
53580,2.253008,2.044914
53582,2.246336,2.047492
53584,2.24348,2.04636
53586,2.246722,2.05217
53588,2.248834,2.045843
53590,2.25771,2.050692
53592,2.25878,2.062623
53594,2.239526,2.044109
53596,2.239738,2.052186
53598,2.24913,2.050812
53600,2.254405,2.050748
53602,2.245478,2.052914
53604,2.248007,2.05172
53606,2.256702,2.060159
53608,2.26095,2.062022
53610,2.269299,2.062704
53612,2.264155,2.055625
53614,2.258838,2.054125
53616,2.263236,2.052116
53618,2.262939,2.053354
53620,2.26051,2.064181
53622,2.272231,2.062526
53624,2.263147,2.061162
53626,2.257124,2.055506
53628,2.270772,2.058256
53630,2.265371,2.054812
53632,2.270118,2.052764
53634,2.264824,2.045384
53636,2.268019,2.047537
53638,2.270975,2.045048
53640,2.277578,2.056396
53642,2.2753,2.055883
53644,2.285779,2.05145
53646,2.294512,2.056538
53648,2.289726,2.053639
53650,2.293217,2.043112
53652,2.286263,2.052835
53654,2.286175,2.05295
53656,2.29229,2.042992
53658,2.280979,2.051656
53660,2.275377,2.046838
53662,2.282075,2.044125
53664,2.293936,2.047973
53666,2.289688,2.045096
53668,2.281142,2.04356
53670,2.276523,2.043426
53672,2.281703,2.042032
53674,2.280136,2.048579
53676,2.295069,2.046413
53678,2.298446,2.039598
53680,2.28543,2.046873
53682,2.275459,2.05237
53684,2.279907,2.054708
53686,2.276888,2.053389
53688,2.273318,2.039848
53690,2.290857,2.045691
53692,2.299533,2.049766
53694,2.295707,2.051186
53696,2.296268,2.036832
53698,2.297271,2.036979
53700,2.290041,2.039515
53702,2.281007,2.025835
53704,2.27176,2.032553
53706,2.282481,2.024683
53708,2.27851,2.037943
53710,2.283656,2.030344
53712,2.277314,2.029701
53714,2.280788,2.039883
53716,2.262595,2.03812
53718,2.260543,2.035174
53720,2.250842,2.036347
53722,2.254219,2.041617
53724,2.243099,2.039593
53726,2.253229,2.042825
53728,2.255462,2.043958
53730,2.259001,2.045578
53732,2.251492,2.041349
53734,2.261016,2.047772
53736,2.260689,2.056239
53738,2.255231,2.045962
53740,2.251459,2.038254
53742,2.256158,2.033787
53744,2.2524,2.044338
53746,2.266499,2.041975
53748,2.258128,2.038223
53750,2.257388,2.04433
53752,2.268215,2.040307
53754,2.276457,2.04991
53756,2.2727,2.040423
53758,2.265036,2.043519
53760,2.263814,2.040665
53762,2.256172,2.04065
53764,2.239324,2.033187
53766,2.240853,2.03457
53768,2.246133,2.036046
53770,2.247487,2.032968
53772,2.251856,2.035078
53774,2.24801,2.037481
53776,2.24126,2.036049
53778,2.250681,2.040155
53780,2.248745,2.040382
53782,2.253393,2.040341
53784,2.255804,2.035175
53786,2.249115,2.035672
53788,2.264562,2.042596
53790,2.264911,2.044482
53792,2.268329,2.047731
53794,2.259974,2.050968
53796,2.26127,2.050317
53798,2.251769,2.050327
53800,2.249839,2.046594
53802,2.246021,2.049249
53804,2.256548,2.04798
53806,2.255345,2.036156
53808,2.258882,2.038634
53810,2.249722,2.03857
53812,2.252799,2.043761
53814,2.256741,2.038049
53816,2.254503,2.030524
53818,2.245668,2.03401
53820,2.24193,2.035924
53822,2.237855,2.02988
53824,2.251966,2.030994
53826,2.25148,2.033059
53828,2.251641,2.039179
53830,2.238367,2.03427
53832,2.245188,2.031003
53834,2.245907,2.03389
53836,2.246122,2.030914
53838,2.2336,2.032282
53840,2.240188,2.027599
53842,2.248752,2.02861
53844,2.241945,2.032722
53846,2.247034,2.026797
53848,2.2534,2.037891
53850,2.247113,2.040528
53852,2.238128,2.042437
53854,2.225756,2.044753
53856,2.240627,2.041381
53858,2.249382,2.044759
53860,2.247914,2.040526
53862,2.24726,2.036141
53864,2.245541,2.041907
53866,2.238403,2.047935
53868,2.242369,2.040987
53870,2.235307,2.04759
53872,2.224835,2.043312
53874,2.229518,2.050246
53876,2.225856,2.04826
53878,2.230862,2.052783
53880,2.229726,2.044836
53882,2.230026,2.036365
53884,2.22899,2.043438
53886,2.230992,2.044162
53888,2.231795,2.057501
53890,2.240406,2.053724
53892,2.252511,2.05822
53894,2.246487,2.056177
53896,2.250847,2.05493
53898,2.255417,2.05209
53900,2.256799,2.049855
53902,2.262313,2.053369
53904,2.247667,2.055913
53906,2.249944,2.054992
53908,2.257914,2.056087
53910,2.256836,2.054028
53912,2.267344,2.060895
53914,2.26138,2.064024
53916,2.260282,2.055825
53918,2.266361,2.055402
53920,2.258211,2.052282
53922,2.250165,2.058668
53924,2.259654,2.062754
53926,2.255889,2.061478
53928,2.261891,2.062669
53930,2.250542,2.067937
53932,2.250941,2.070009
53934,2.24103,2.062112
53936,2.232901,2.055033
53938,2.227414,2.060742
53940,2.224688,2.060482
53942,2.229857,2.053103
53944,2.234358,2.044874
53946,2.232916,2.052848
53948,2.229236,2.054435
53950,2.222731,2.049787
53952,2.225765,2.043188
53954,2.213135,2.050891
53956,2.217363,2.04962
53958,2.221698,2.049665
53960,2.217863,2.042351
53962,2.229651,2.049771
53964,2.226192,2.04887
53966,2.220255,2.045797
53968,2.213399,2.039704
