Time (ns),Quercetin-FN1,pQ3RU-FN1
88.9400024,0.5090957,0.3797467
88.9420013,0.5153668,0.3900728
88.9440079,0.5307273,0.3874652
88.9460068,0.5247917,0.3952549
88.9480057,0.5239987,0.3961125
88.9500046,0.5182763,0.4121965
88.9520035,0.5201231,0.4171129
88.9540024,0.5140318,0.4239657
88.9560013,0.5136881,0.4165256
88.9580078,0.5149202,0.4264939
88.9600067,0.5176321,0.4158566
88.9620056,0.5108755,0.4222373
88.9640045,0.5152644,0.4059687
88.9660034,0.5277832,0.4170804
88.9680023,0.5272829,0.4375891
88.9700012,0.5160945,0.4309689
88.9720078,0.5183339,0.4477818
88.9740067,0.5293993,0.4561197
88.9760056,0.5395447,0.4394818
88.9780045,0.5344916,0.4358222
88.9800034,0.5474427,0.4212577
88.9820023,0.5573256,0.4187194
88.9840012,0.5602818,0.4111072
88.9860077,0.5574576,0.4122919
88.9880066,0.5449759,0.4053403
88.9900055,0.5462558,0.4286618
88.9920044,0.5405518,0.4243729
88.9940033,0.5257255,0.4313758
88.9960022,0.5079228,0.4187022
88.9980011,0.5053214,0.4210930
89.0000076,0.5087234,0.4185546
89.0020065,0.5067220,0.4149818
89.0040054,0.5237211,0.3959907
89.0060043,0.5295487,0.3872670
89.0080032,0.5327542,0.3851555
89.0100021,0.5410562,0.3954196
89.0120010,0.5391304,0.3955495
89.0140076,0.5397671,0.4009778
89.0160065,0.5324465,0.3961163
89.0180054,0.5252615,0.3966452
89.0200043,0.5444391,0.3752303
89.0220032,0.5277402,0.3863324
89.0240021,0.5164436,0.3924064
89.0260010,0.5343087,0.3783016
89.0280075,0.5381763,0.4027352
89.0300064,0.5451536,0.3986613
89.0320053,0.5395485,0.4064195
89.0340042,0.5404129,0.4027372
89.0360031,0.5336540,0.3974769
89.0380020,0.5393026,0.3855191
89.0400009,0.5323900,0.3905761
89.0420074,0.5200342,0.4038388
89.0440063,0.5148407,0.4099777
89.0460052,0.5111973,0.3971623
89.0480042,0.5176111,0.3954093
89.0500031,0.5199145,0.3958006
89.0520020,0.5181116,0.4131034
89.0540009,0.5246601,0.4098997
89.0560074,0.5334430,0.4033526
89.0580063,0.5423111,0.4093443
89.0600052,0.5529518,0.4063386
89.0620041,0.5352933,0.4064081
89.0640030,0.5369037,0.4021626
89.0660019,0.5352753,0.3985556
89.0680008,0.5324513,0.3883629
89.0700073,0.5405568,0.3978895
89.0720062,0.5389475,0.3845516
89.0740051,0.5392434,0.3802529
89.0760040,0.5327632,0.3776264
89.0780029,0.5226176,0.3886769
89.0800018,0.5297651,0.3857750
89.0820007,0.5307018,0.3899676
89.0840073,0.5297326,0.3999794
89.0860062,0.5160468,0.4029349
89.0880051,0.5251827,0.3981839
89.0900040,0.5357480,0.4033147
89.0920029,0.5411353,0.4073404
89.0940018,0.5290228,0.4112152
89.0960007,0.5367307,0.4036692
89.0980072,0.5445536,0.3987016
89.1000061,0.5540082,0.4022155
89.1020050,0.5595399,0.3879825
89.1040039,0.5584738,0.3795537
89.1060028,0.5584913,0.3919085
89.1080017,0.5626662,0.4110937
89.1100006,0.5633675,0.4216264
89.1120071,0.5578991,0.4200831
89.1140060,0.5582266,0.4070562
89.1160049,0.5542188,0.4087457
89.1180038,0.5464507,0.4126655
89.1200027,0.5400817,0.4108969
89.1220016,0.5478588,0.4039955
89.1240005,0.5429199,0.4021240
89.1260071,0.5191354,0.4059339
89.1280060,0.5325418,0.4014516
89.1300049,0.5405675,0.3967831
89.1320038,0.5495064,0.3772026
89.1340027,0.5458149,0.3674147
89.1360016,0.5502419,0.3718640
89.1380005,0.5451705,0.3720495
89.1400070,0.5389879,0.3689643
89.1420059,0.5371972,0.3833946
89.1440048,0.5384358,0.3858782
89.1460037,0.5305525,0.3910964
89.1480026,0.5305081,0.4006505
89.1500015,0.5455365,0.4034000
89.1520004,0.5379881,0.3976928
89.1540070,0.5357172,0.3941671
89.1560059,0.5345595,0.3957849
89.1580048,0.5352040,0.3952612
89.1600037,0.5376136,0.3962696
89.1620026,0.5434209,0.3947568
89.1640015,0.5345407,0.3964263
89.1660080,0.5378187,0.3957213
89.1680069,0.5272629,0.4046423
89.1700058,0.5290139,0.3974797
89.1720047,0.5270417,0.3955607
89.1740036,0.5190311,0.4020296
89.1760025,0.5195877,0.4164962
89.1780014,0.4931065,0.4098645
89.1800079,0.5094959,0.4093848
89.1820068,0.5191814,0.4012034
89.1840057,0.5266145,0.3867211
89.1860046,0.5299785,0.3905945
89.1880035,0.5202375,0.3931937
89.1900024,0.5213795,0.4001183
89.1920013,0.5154303,0.4008698
89.1940079,0.5174643,0.4066069
89.1960068,0.5188084,0.4053008
89.1980057,0.5256402,0.4064686
89.2000046,0.5306372,0.4013323
89.2020035,0.5198188,0.3985258
89.2040024,0.5258818,0.3970912
89.2060013,0.5067655,0.3783394
89.2080078,0.5257602,0.3953105
89.2100067,0.5356920,0.4091965
89.2120056,0.5395721,0.4071481
89.2140045,0.5364166,0.4249490
89.2160034,0.5601205,0.4259261
89.2180023,0.5700926,0.4240147
89.2200012,0.5633625,0.4204432
89.2220078,0.5680876,0.4122442
89.2240067,0.5839346,0.4119602
89.2260056,0.5920483,0.4058363
89.2280045,0.5733054,0.3964589
89.2300034,0.5679694,0.4088663
89.2320023,0.5668776,0.4131217
89.2340012,0.5764155,0.4145365
89.2360077,0.5760598,0.4065413
89.2380066,0.5605095,0.4154565
89.2400055,0.5626137,0.4096120
89.2420044,0.5695462,0.4033706
89.2440033,0.5729538,0.4259884
89.2460022,0.5678304,0.4031151
89.2480011,0.5614186,0.3897856
89.2500076,0.5691631,0.4026934
89.2520065,0.5675995,0.4047094
89.2540054,0.5710273,0.3854568
89.2560043,0.5698534,0.3971163
89.2580032,0.5739871,0.3929822
89.2600021,0.5604717,0.3923269
89.2620010,0.5798920,0.4003705
89.2640076,0.5707704,0.3880604
89.2660065,0.5691464,0.3839530
89.2680054,0.5722587,0.3836534
89.2700043,0.5703788,0.3903621
89.2720032,0.5712147,0.3791705
89.2740021,0.5784649,0.3971310
89.2760010,0.5795235,0.3819779
89.2780075,0.5812933,0.3769598
89.2800064,0.5903850,0.3740207
89.2820053,0.6019405,0.3672075
89.2840042,0.5998566,0.3549623
89.2860031,0.5980879,0.3660124
89.2880020,0.5999409,0.3495260
89.2900009,0.5941834,0.3591304
89.2920074,0.6054408,0.3605094
89.2940063,0.5982007,0.3849583
89.2960052,0.5922885,0.3829692
89.2980042,0.6038575,0.3653802
89.3000031,0.5995263,0.3627436
89.3020020,0.5885378,0.3673245
89.3040009,0.6079698,0.3750105
89.3060074,0.6182936,0.3830669
89.3080063,0.6311812,0.3823736
89.3100052,0.6278895,0.3776496
89.3120041,0.6291807,0.3640341
89.3140030,0.6200078,0.3539192
89.3160019,0.6158147,0.3545921
89.3180008,0.6134166,0.3597540
89.3200073,0.6229129,0.3648105
89.3220062,0.6171576,0.3574587
89.3240051,0.6063289,0.3627099
89.3260040,0.6129621,0.3568403
89.3280029,0.6070144,0.3489480
89.3300018,0.6044407,0.3470092
89.3320007,0.6024846,0.3526298
89.3340073,0.5883828,0.3476773
89.3360062,0.5907397,0.3292713
89.3380051,0.5877905,0.3384470
89.3400040,0.5935171,0.3334728
89.3420029,0.5910631,0.3454468
89.3440018,0.5934434,0.3548279
89.3460007,0.6038790,0.3539575
89.3480072,0.6042390,0.3485373
89.3500061,0.5941030,0.3574552
89.3520050,0.5898312,0.3537846
89.3540039,0.5879783,0.3506812
89.3560028,0.5907379,0.3615753
89.3580017,0.5855187,0.3640127
89.3600006,0.5966477,0.3719450
89.3620071,0.5928818,0.3721419
89.3640060,0.5994944,0.3747978
89.3660049,0.6082158,0.3758041
89.3680038,0.6058028,0.3678074
89.3700027,0.5943324,0.3748114
89.3720016,0.6053861,0.3746269
89.3740005,0.6009902,0.3655149
89.3760071,0.5927952,0.3751002
89.3780060,0.5789268,0.3708238
89.3800049,0.5818425,0.3750550
89.3820038,0.5597782,0.3807188
89.3840027,0.5528278,0.3850250
89.3860016,0.5548831,0.3745863
89.3880005,0.5644747,0.3753622
89.3900070,0.5716950,0.3557841
89.3920059,0.5751718,0.3705838
89.3940048,0.5670249,0.3610541
89.3960037,0.5817037,0.3586902
89.3980026,0.5888909,0.3519594
89.4000015,0.5765930,0.3426584
89.4020081,0.5760504,0.3476923
89.4040070,0.5831101,0.3561161
89.4060059,0.5719151,0.3398244
89.4080048,0.5582591,0.3313488
89.4100037,0.5651886,0.3266993
89.4120026,0.5605710,0.3287723
89.4140015,0.5681292,0.3262186
89.4160080,0.5629680,0.3274328
89.4180069,0.5696251,0.3395950
89.4200058,0.5650842,0.3355407
89.4220047,0.5722845,0.3363129
89.4240036,0.5722216,0.3542823
89.4260025,0.5693089,0.3614403
89.4280014,0.5746113,0.3588595
89.4300079,0.5576563,0.3653933
89.4320068,0.5582786,0.3707667
89.4340057,0.5650674,0.3792740
89.4360046,0.5614580,0.3865754
89.4380035,0.5591509,0.3870848
89.4400024,0.5668288,0.3937821
89.4420013,0.5661357,0.3954646
89.4440079,0.5704768,0.3811228
89.4460068,0.5559475,0.3740674
89.4480057,0.5429108,0.3780853
89.4500046,0.5492870,0.3682961
89.4520035,0.5380179,0.3859483
89.4540024,0.5385023,0.3782851
89.4560013,0.5347045,0.3857386
89.4580078,0.5258794,0.3853491
89.4600067,0.5481178,0.4011368
89.4620056,0.5484685,0.4013939
89.4640045,0.5420232,0.4082361
89.4660034,0.5411286,0.3917066
89.4680023,0.5481905,0.3986464
89.4700012,0.5519025,0.3885219
89.4720078,0.5590798,0.3878059
89.4740067,0.5412370,0.3907748
89.4760056,0.5427605,0.3931865
89.4780045,0.5506598,0.4087207
89.4800034,0.5568568,0.4068931
89.4820023,0.5595924,0.4049151
89.4840012,0.5678040,0.4075896
89.4860077,0.5695708,0.4061604
89.4880066,0.5719641,0.3960758
89.4900055,0.5689622,0.3958670
89.4920044,0.5679097,0.4066493
89.4940033,0.5546326,0.4042720
89.4960022,0.5558285,0.4160129
89.4980011,0.5517500,0.4111886
89.5000076,0.5601245,0.4100015
89.5020065,0.5535823,0.4187987
89.5040054,0.5563477,0.4199272
89.5060043,0.5655338,0.4134903
89.5080032,0.5761752,0.4067580
89.5100021,0.5784215,0.4115486
89.5120010,0.5810943,0.4110214
89.5140076,0.5853626,0.4316990
89.5160065,0.5737607,0.4261727
89.5180054,0.5773360,0.4357296
89.5200043,0.5685068,0.4163729
89.5220032,0.5637451,0.3925885
89.5240021,0.5614223,0.4011631
89.5260010,0.5640593,0.4001636
89.5280075,0.5662636,0.4008290
89.5300064,0.5872508,0.3950988
89.5320053,0.5800406,0.3864646
89.5340042,0.5965543,0.4043401
89.5360031,0.6032236,0.4083152
89.5380020,0.6010292,0.4086866
89.5400009,0.6081768,0.4116081
89.5420074,0.6081529,0.4106744
89.5440063,0.6242474,0.4112995
89.5460052,0.6078650,0.4169325
89.5480042,0.6073122,0.4130536
89.5500031,0.5922141,0.4045444
89.5520020,0.5872408,0.4209171
89.5540009,0.5783428,0.4295399
89.5560074,0.5771115,0.4239031
89.5580063,0.5683528,0.4228337
89.5600052,0.5610731,0.4267043
89.5620041,0.5636038,0.4370253
89.5640030,0.5541202,0.4372312
89.5660019,0.5419933,0.4322830
89.5680008,0.5541295,0.4193502
89.5700073,0.5609280,0.4110516
89.5720062,0.5824476,0.4203043
89.5740051,0.5814932,0.4264371
89.5760040,0.5849637,0.4241199
89.5780029,0.5769798,0.4235726
89.5800018,0.5689359,0.4103899
89.5820007,0.5698212,0.4258244
89.5840073,0.5547327,0.4252148
89.5860062,0.5435681,0.4060049
89.5880051,0.5341290,0.4085675
89.5900040,0.5397172,0.4172318
89.5920029,0.5341024,0.4255261
89.5940018,0.5385740,0.4411032
89.5960007,0.5559737,0.4462187
89.5980072,0.5621448,0.4420077
89.6000061,0.5468994,0.4322045
89.6020050,0.5537319,0.4325925
89.6040039,0.5470442,0.4360412
89.6060028,0.5404217,0.4296804
89.6080017,0.5403306,0.4415531
89.6100006,0.5350516,0.4292533
89.6120071,0.5344063,0.4313865
89.6140060,0.5351201,0.4465162
89.6160049,0.5390414,0.4356006
89.6180038,0.5304555,0.4275784
89.6200027,0.5484036,0.4247838
89.6220016,0.5566756,0.4142807
89.6240005,0.5445753,0.4204375
89.6260071,0.5458390,0.4322205
89.6280060,0.5513889,0.4314878
89.6300049,0.5689664,0.4184693
89.6320038,0.5768190,0.4057996
89.6340027,0.5634041,0.4140572
89.6360016,0.5786554,0.4005311
89.6380005,0.5628467,0.3866870
89.6400070,0.5665594,0.3803902
89.6420059,0.5608820,0.3727710
89.6440048,0.5683270,0.3735737
89.6460037,0.5716928,0.3674864
89.6480026,0.5803655,0.3739194
89.6500015,0.5848105,0.3835765
89.6520081,0.5726137,0.3779394
89.6540070,0.5823601,0.3703100
89.6560059,0.5705602,0.3769388
89.6580048,0.5748816,0.3709647
89.6600037,0.5498884,0.3719775
89.6620026,0.5527030,0.3689612
89.6640015,0.5493918,0.3728899
89.6660080,0.5515534,0.3884293
89.6680069,0.5673082,0.3920452
89.6700058,0.5773290,0.3881378
89.6720047,0.5706298,0.3766740
89.6740036,0.5541827,0.3704802
89.6760025,0.5602268,0.3586847
89.6780014,0.5678357,0.3540793
89.6800079,0.5734980,0.3589334
89.6820068,0.5606703,0.3611953
89.6840057,0.5667837,0.3648570
89.6860046,0.5663885,0.3712087
89.6880035,0.5542506,0.3654772
89.6900024,0.5502378,0.3476150
89.6920013,0.5569894,0.3517250
89.6940079,0.5646249,0.3559512
89.6960068,0.5778057,0.3522002
89.6980057,0.5703077,0.3500135
89.7000046,0.5701070,0.3458424
89.7020035,0.5628946,0.3450953
89.7040024,0.5651405,0.3389669
89.7060013,0.5769621,0.3544558
89.7080078,0.5759726,0.3677236
89.7100067,0.5686313,0.3690586
89.7120056,0.5705463,0.3624884
89.7140045,0.5633727,0.3509360
89.7160034,0.5506982,0.3365664
89.7180023,0.5522908,0.3454908
89.7200012,0.5472255,0.3412719
89.7220078,0.5434086,0.3467298
89.7240067,0.5397780,0.3487128
89.7260056,0.5375625,0.3646261
89.7280045,0.5238301,0.3659679
89.7300034,0.5255728,0.3434193
89.7320023,0.5325018,0.3431530
89.7340012,0.5313882,0.3249944
89.7360077,0.5264794,0.3325643
89.7380066,0.5362135,0.3322911
89.7400055,0.5498827,0.3361112
89.7420044,0.5326157,0.3283962
89.7440033,0.5352431,0.3481470
89.7460022,0.5455002,0.3394666
89.7480011,0.5591238,0.3494752
89.7500076,0.5508942,0.3595915
89.7520065,0.5405016,0.3588708
89.7540054,0.5381015,0.3634440
89.7560043,0.5595790,0.3708093
89.7580032,0.5599722,0.3720335
89.7600021,0.5502218,0.3583467
89.7620010,0.5484821,0.3505820
89.7640076,0.5616242,0.3625350
89.7660065,0.5663232,0.3618611
89.7680054,0.5584330,0.3550958
89.7700043,0.5612072,0.3496489
89.7720032,0.5714669,0.3492183
89.7740021,0.5688205,0.3610010
89.7760010,0.5648487,0.3750918
89.7780075,0.5633319,0.3649737
89.7800064,0.5609508,0.3646244
89.7820053,0.5519038,0.3615218
89.7840042,0.5425563,0.3618540
89.7860031,0.5451946,0.3550010
89.7880020,0.5519614,0.3464262
89.7900009,0.5774736,0.3449284
89.7920074,0.5917447,0.3466123
89.7940063,0.5865132,0.3383805
89.7960052,0.5797168,0.3330496
89.7980042,0.5865674,0.3366339
89.8000031,0.5888915,0.3371029
89.8020020,0.5754739,0.3342017
89.8040009,0.5806792,0.3227501
89.8060074,0.6058258,0.3269831
89.8080063,0.5947399,0.3297970
89.8100052,0.5882547,0.3166488
89.8120041,0.5881732,0.3187042
89.8140030,0.5944389,0.3074409
89.8160019,0.5937731,0.3187547
89.8180008,0.5861946,0.3212757
89.8200073,0.5921646,0.3255848
89.8220062,0.5733340,0.3269069
89.8240051,0.5668672,0.3237451
89.8260040,0.5766726,0.3242693
89.8280029,0.5762203,0.3334205
89.8300018,0.5708174,0.3179857
89.8320007,0.5720345,0.3275431
89.8340073,0.5694960,0.3130055
89.8360062,0.5708726,0.3182211
89.8380051,0.5851713,0.3171645
89.8400040,0.5620332,0.2964789
89.8420029,0.5540465,0.3029202
89.8440018,0.5518969,0.3163866
89.8460007,0.5548277,0.3286569
89.8480072,0.5576850,0.3415853
89.8500061,0.5459406,0.3381423
89.8520050,0.5466902,0.3376769
89.8540039,0.5454768,0.3495469
89.8560028,0.5415707,0.3335590
89.8580017,0.5389574,0.3267891
89.8600006,0.5466045,0.3270374
89.8620071,0.5486428,0.3230926
89.8640060,0.5574862,0.3250885
89.8660049,0.5572562,0.3410056
89.8680038,0.5600528,0.3432937
89.8700027,0.5663899,0.3374197
89.8720016,0.5672277,0.3341408
89.8740005,0.5720846,0.3247773
89.8760071,0.5717786,0.3352804
89.8780060,0.5694364,0.3280117
89.8800049,0.5632889,0.3295382
89.8820038,0.5625201,0.3196821
89.8840027,0.5654861,0.3249295
89.8860016,0.5615765,0.3197032
89.8880005,0.5505561,0.3329077
89.8900070,0.5534426,0.3333135
89.8920059,0.5565653,0.3276794
89.8940048,0.5569474,0.3264554
89.8960037,0.5572687,0.3217820
89.8980026,0.5564659,0.3332173
89.9000015,0.5643262,0.3306510
89.9020081,0.5653105,0.3282603
89.9040070,0.5875621,0.3293007
89.9060059,0.5981334,0.3240517
89.9080048,0.5848033,0.3194858
89.9100037,0.5943631,0.3194187
89.9120026,0.5960972,0.3245286
89.9140015,0.5830950,0.3215201
89.9160080,0.5979921,0.3104985
89.9180069,0.5950484,0.3069276
89.9200058,0.5941877,0.2999572
89.9220047,0.5918072,0.3086421
89.9240036,0.5895973,0.3163556
89.9260025,0.5821968,0.3127363
89.9280014,0.5933599,0.3002231
89.9300079,0.6026517,0.3022345
89.9320068,0.6048397,0.2955368
89.9340057,0.6117969,0.3028632
89.9360046,0.6210612,0.3050926
89.9380035,0.6244431,0.3062600
89.9400024,0.6249996,0.2971493
89.9420013,0.6374795,0.3091603
89.9440079,0.6416790,0.3041878
89.9460068,0.6285374,0.3068044
89.9480057,0.6234390,0.3045959
89.9500046,0.6149241,0.2987869
89.9520035,0.6240565,0.3078196
89.9540024,0.6376681,0.2964062
89.9560013,0.6314281,0.2972287
89.9580078,0.6293051,0.3068355
89.9600067,0.6276370,0.3092832
89.9620056,0.6346163,0.3124665
89.9640045,0.6383529,0.3119620
89.9660034,0.6228288,0.3076993
89.9680023,0.6155493,0.3099506
89.9700012,0.6190517,0.3114492
89.9720078,0.6311725,0.3132511
89.9740067,0.6324267,0.3198410
89.9760056,0.6284533,0.3166855
89.9780045,0.6197528,0.3272576
89.9800034,0.6288775,0.3295805
89.9820023,0.6205527,0.3136109
89.9840012,0.6201437,0.3248579
89.9860077,0.6125581,0.3325920
89.9880066,0.6094341,0.3241277
89.9900055,0.6197056,0.3234439
89.9920044,0.6252710,0.3248772
89.9940033,0.6278517,0.3258353
89.9960022,0.6394391,0.3205720
89.9980011,0.6520208,0.3296233
90.0000076,0.6441002,0.3133939
90.0020065,0.6481894,0.3218444
90.0040054,0.6645648,0.3201817
90.0060043,0.6698191,0.3026792
90.0080032,0.6691506,0.3232704
90.0100021,0.6696264,0.3279825
90.0120010,0.6753910,0.3380917
90.0140076,0.6645805,0.3410187
90.0160065,0.6758949,0.3363472
90.0180054,0.6667230,0.3360026
90.0200043,0.6599237,0.3339973
90.0220032,0.6581419,0.3503976
90.0240021,0.6611955,0.3496839
90.0260010,0.6738064,0.3501858
90.0280075,0.6853046,0.3618694
90.0300064,0.7014133,0.3587416
90.0320053,0.6812872,0.3734434
90.0340042,0.6878846,0.3655585
90.0360031,0.6990587,0.3718946
90.0380020,0.6913862,0.3672861
90.0400009,0.7052867,0.3751162
90.0420074,0.6997008,0.3789855
90.0440063,0.6955072,0.3754776
90.0460052,0.6937121,0.3803843
90.0480042,0.6803977,0.3678599
90.0500031,0.6671800,0.3722629
90.0520020,0.6548976,0.3738635
90.0540009,0.6629477,0.3781794
90.0560074,0.6648011,0.3703094
90.0580063,0.6691444,0.3708638
90.0600052,0.6648791,0.3837099
90.0620041,0.6610261,0.3652805
90.0640030,0.6647536,0.3602500
90.0660019,0.6727757,0.3609593
90.0680008,0.6691391,0.3736101
90.0700073,0.6751378,0.3756504
90.0720062,0.6743394,0.3876588
90.0740051,0.6689122,0.3909909
90.0760040,0.6681956,0.3883553
90.0780029,0.6482090,0.3950263
90.0800018,0.6338273,0.3997995
90.0820007,0.6311254,0.3929916
90.0840073,0.6279241,0.3893226
90.0860062,0.6258407,0.3860579
90.0880051,0.6288745,0.3975134
90.0900040,0.6330224,0.3895848
90.0920029,0.6276001,0.3861849
90.0940018,0.6269221,0.3867259
90.0960007,0.6263049,0.3827539
90.0980072,0.6299990,0.3927457
90.1000061,0.6262584,0.3945789
90.1020050,0.6206194,0.4187770
90.1040039,0.6316406,0.4131006
90.1060028,0.6320179,0.4080067
90.1080017,0.6504204,0.3964362
90.1100006,0.6424993,0.3843500
90.1120071,0.6288726,0.3780007
90.1140060,0.6262398,0.3852644
90.1160049,0.6241217,0.3688946
90.1180038,0.6041143,0.3601887
90.1200027,0.6134355,0.3795166
90.1220016,0.6043888,0.3756948
90.1240005,0.6022443,0.3616237
90.1260071,0.6194948,0.3709470
90.1280060,0.6152936,0.3754329
90.1300049,0.6093202,0.3877005
90.1320038,0.6015341,0.3911104
90.1340027,0.5985733,0.3969685
90.1360016,0.6087397,0.3852183
90.1380005,0.6138159,0.3971230
90.1400070,0.6234083,0.3937116
90.1420059,0.6241246,0.3979186
90.1440048,0.6330519,0.3838301
90.1460037,0.6243057,0.3773628
90.1480026,0.6189065,0.3995972
90.1500015,0.6128405,0.4018186
90.1520081,0.6049041,0.3969338
90.1540070,0.6080059,0.4034007
90.1560059,0.6286972,0.4032881
90.1580048,0.6369005,0.3935625
90.1600037,0.6296051,0.3728146
90.1620026,0.6130397,0.3779704
90.1640015,0.6031868,0.3796807
90.1660080,0.6010903,0.3818375
90.1680069,0.5897102,0.3845523
90.1700058,0.5811327,0.3837104
90.1720047,0.5856044,0.3979384
90.1740036,0.6037526,0.3848896
90.1760025,0.6056018,0.3664401
90.1780014,0.6024106,0.3593507
90.1800079,0.6026235,0.3473753
90.1820068,0.5907677,0.3686951
90.1840057,0.5846888,0.3693653
90.1860046,0.5866473,0.3673248
90.1880035,0.5869344,0.3623119
90.1900024,0.5953959,0.3655048
90.1920013,0.5893211,0.3596762
90.1940079,0.5912068,0.3704792
90.1960068,0.5978193,0.3728835
90.1980057,0.5910376,0.3752037
90.2000046,0.6132619,0.3727801
